#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN25796_c2_g2	VCL43_ARATH^VCL43_ARATH^Q:985-617,H:314-438^64.8%ID^E:6.99e-45^RecName: Full=Vicilin-like seed storage protein At4g36700;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25779_c0_g1	.
TRINITY_DN25779_c2_g1	PP319_ARATH^PP319_ARATH^Q:1956-496,H:114-601^66.803%ID^E:0^RecName: Full=Pentatricopeptide repeat-containing protein At4g18520, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PP319_ARATH^PP319_ARATH^Q:1389-499,H:102-398^36.913%ID^E:2.88e-58^RecName: Full=Pentatricopeptide repeat-containing protein At4g18520, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25779_c2_g2	ACR4_ARATH^ACR4_ARATH^Q:1588-2919,H:2-449^58.628%ID^E:9.97e-176^RecName: Full=ACT domain-containing protein ACR4 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25779_c2_g2	ACR4_ARATH^ACR4_ARATH^Q:1588-2919,H:2-449^58.628%ID^E:9.97e-176^RecName: Full=ACT domain-containing protein ACR4 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25779_c2_g2	ACR4_ARATH^ACR4_ARATH^Q:1588-2919,H:2-449^58.628%ID^E:9.97e-176^RecName: Full=ACT domain-containing protein ACR4 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25779_c2_g5	PP319_ARATH^PP319_ARATH^Q:22-1482,H:114-601^66.803%ID^E:0^RecName: Full=Pentatricopeptide repeat-containing protein At4g18520, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PP319_ARATH^PP319_ARATH^Q:589-1479,H:102-398^36.913%ID^E:2.88e-58^RecName: Full=Pentatricopeptide repeat-containing protein At4g18520, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25777_c0_g4	Y2913_ARATH^Y2913_ARATH^Q:3-485,H:37-193^57.143%ID^E:1.4e-45^RecName: Full=G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25780_c0_g1	ARFF_ARATH^ARFF_ARATH^Q:1299-1994,H:157-388^90.948%ID^E:0^RecName: Full=Auxin response factor 6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`ARFF_ARATH^ARFF_ARATH^Q:758-1225,H:1-158^83.544%ID^E:0^RecName: Full=Auxin response factor 6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25780_c0_g1	ARFF_ARATH^ARFF_ARATH^Q:1299-1994,H:157-388^90.948%ID^E:0^RecName: Full=Auxin response factor 6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`ARFF_ARATH^ARFF_ARATH^Q:758-1225,H:1-158^83.544%ID^E:0^RecName: Full=Auxin response factor 6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25782_c2_g5	FBW2_ARATH^FBW2_ARATH^Q:2-142,H:57-104^58.333%ID^E:9.49e-07^RecName: Full=F-box protein FBW2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25776_c0_g10	.
TRINITY_DN25712_c1_g5	.
TRINITY_DN25767_c1_g4	CAMT_POPKI^CAMT_POPKI^Q:2-415,H:97-234^65.468%ID^E:9.61e-50^RecName: Full=Caffeoyl-CoA O-methyltransferase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Salicaceae; Saliceae; Populus
TRINITY_DN25767_c1_g5	CAMT_POPKI^CAMT_POPKI^Q:360-4,H:11-129^72.269%ID^E:1.44e-56^RecName: Full=Caffeoyl-CoA O-methyltransferase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Salicaceae; Saliceae; Populus
TRINITY_DN23875_c2_g2	TF211_SCHPO^TF211_SCHPO^Q:22-750,H:1023-1257^24.291%ID^E:4.08e-17^RecName: Full=Transposon Tf2-11 polyprotein;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23851_c0_g1	GAST1_SOLLC^GAST1_SOLLC^Q:373-158,H:41-112^80.556%ID^E:3.62e-38^RecName: Full=Protein GAST1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon
TRINITY_DN23851_c0_g1	GAST1_SOLLC^GAST1_SOLLC^Q:373-158,H:41-112^80.556%ID^E:3.62e-38^RecName: Full=Protein GAST1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon
TRINITY_DN23898_c1_g2	.
TRINITY_DN23898_c1_g5	.
TRINITY_DN23898_c1_g8	DHR15_WHEAT^DHR15_WHEAT^Q:76-171,H:65-96^65.625%ID^E:2.07e-06^RecName: Full=Dehydrin Rab15;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Triticodae; Triticeae; Triticinae; Triticum
TRINITY_DN23878_c1_g2	CSCL1_ARATH^CSCL1_ARATH^Q:433-80,H:300-417^74.576%ID^E:7.08e-50^RecName: Full=CSC1-like protein At1g32090;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23843_c3_g2	CK2_ARATH^CK2_ARATH^Q:584-504,H:321-347^77.778%ID^E:3.57e-06^RecName: Full=Probable choline kinase 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23864_c7_g3	EF118_ARATH^EF118_ARATH^Q:558-968,H:35-171^49.645%ID^E:2.71e-21^RecName: Full=Ethylene-responsive transcription factor ERF118;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23879_c3_g3	RACD_PYRHO^RACD_PYRHO^Q:398-1120,H:2-225^21.901%ID^E:4.61e-10^RecName: Full=Aspartate racemase;^Archaea; Euryarchaeota; Thermococci; Thermococcales; Thermococcaceae; Pyrococcus
TRINITY_DN23807_c3_g1	MY1R1_SOLTU^MY1R1_SOLTU^Q:352-80,H:193-290^48%ID^E:1.51e-09^RecName: Full=Transcription factor MYB1R1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum
TRINITY_DN23807_c3_g3	.
TRINITY_DN23809_c2_g1	.
TRINITY_DN23833_c0_g1	.
TRINITY_DN23810_c0_g3	CSLE6_ORYSJ^CSLE6_ORYSJ^Q:558-1,H:366-551^61.828%ID^E:1.04e-78^RecName: Full=Cellulose synthase-like protein E6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN23810_c0_g4	CSLE6_ORYSJ^CSLE6_ORYSJ^Q:3-443,H:583-725^48.299%ID^E:1.8e-42^RecName: Full=Cellulose synthase-like protein E6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN23857_c5_g2	C7A17_VITVI^C7A17_VITVI^Q:2-589,H:283-478^72.449%ID^E:3.5e-104^RecName: Full=Beta-amyrin 28-monooxygenase {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; Vitales; Vitaceae; Vitis
TRINITY_DN23827_c1_g2	IPYR4_ARATH^IPYR4_ARATH^Q:1106-540,H:56-216^76.19%ID^E:3.58e-92^RecName: Full=Soluble inorganic pyrophosphatase 4 {ECO:0000303|PubMed:15135060};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`IPYR4_ARATH^IPYR4_ARATH^Q:1820-1653,H:1-56^76.786%ID^E:1.43e-19^RecName: Full=Soluble inorganic pyrophosphatase 4 {ECO:0000303|PubMed:15135060};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23827_c1_g2	IPYR4_ARATH^IPYR4_ARATH^Q:1106-540,H:56-216^76.19%ID^E:3.58e-92^RecName: Full=Soluble inorganic pyrophosphatase 4 {ECO:0000303|PubMed:15135060};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`IPYR4_ARATH^IPYR4_ARATH^Q:1820-1653,H:1-56^76.786%ID^E:1.43e-19^RecName: Full=Soluble inorganic pyrophosphatase 4 {ECO:0000303|PubMed:15135060};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23827_c1_g3	IPYR4_ARATH^IPYR4_ARATH^Q:780-289,H:53-216^89.024%ID^E:4.97e-104^RecName: Full=Soluble inorganic pyrophosphatase 4 {ECO:0000303|PubMed:15135060};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23822_c0_g2	DXS_CAPAN^DXS_CAPAN^Q:579-178,H:586-719^87.313%ID^E:7.22e-78^RecName: Full=Probable 1-deoxy-D-xylulose-5-phosphate synthase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Capsiceae; Capsicum
TRINITY_DN23822_c0_g3	.
TRINITY_DN23890_c9_g5	.
TRINITY_DN23885_c3_g5	.
TRINITY_DN23856_c1_g2	.
TRINITY_DN23880_c3_g1	Y5262_ARATH^Y5262_ARATH^Q:165-34,H:372-415^77.273%ID^E:3.33e-18^RecName: Full=Ankyrin repeat-containing protein At5g02620;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23829_c2_g2	PP251_ARATH^PP251_ARATH^Q:1453-1830,H:545-679^36.496%ID^E:6.93e-39^RecName: Full=Putative pentatricopeptide repeat-containing protein At3g23330;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PP251_ARATH^PP251_ARATH^Q:1158-1415,H:432-531^42%ID^E:6.93e-39^RecName: Full=Putative pentatricopeptide repeat-containing protein At3g23330;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PP251_ARATH^PP251_ARATH^Q:1854-1922,H:693-715^69.565%ID^E:6.93e-39^RecName: Full=Putative pentatricopeptide repeat-containing protein At3g23330;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23823_c3_g1	.
TRINITY_DN23865_c2_g2	.
TRINITY_DN23865_c4_g1	CML49_ARATH^CML49_ARATH^Q:424-852,H:153-295^79.021%ID^E:1.95e-77^RecName: Full=Probable calcium-binding protein CML49;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`CML49_ARATH^CML49_ARATH^Q:1349-1468,H:296-335^82.5%ID^E:1.67e-12^RecName: Full=Probable calcium-binding protein CML49;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23852_c0_g2	TIC62_ARATH^TIC62_ARATH^Q:476-1177,H:122-354^71.73%ID^E:1.41e-117^RecName: Full=Protein TIC 62, chloroplastic {ECO:0000303|PubMed:12426385};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`TIC62_ARATH^TIC62_ARATH^Q:90-413,H:12-123^52.679%ID^E:1.41e-117^RecName: Full=Protein TIC 62, chloroplastic {ECO:0000303|PubMed:12426385};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23852_c0_g2	TIC62_ARATH^TIC62_ARATH^Q:476-1177,H:122-354^71.73%ID^E:1.41e-117^RecName: Full=Protein TIC 62, chloroplastic {ECO:0000303|PubMed:12426385};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`TIC62_ARATH^TIC62_ARATH^Q:90-413,H:12-123^52.679%ID^E:1.41e-117^RecName: Full=Protein TIC 62, chloroplastic {ECO:0000303|PubMed:12426385};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23855_c0_g2	EGY3_ARATH^EGY3_ARATH^Q:40-189,H:238-287^78%ID^E:1.16e-22^RecName: Full=Probable zinc metallopeptidase EGY3, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23826_c1_g3	WRK18_ARATH^WRK18_ARATH^Q:474-190,H:213-307^38.144%ID^E:1.05e-08^RecName: Full=WRKY transcription factor 18;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23821_c1_g1	SEOB_ARATH^SEOB_ARATH^Q:7-147,H:485-527^46.809%ID^E:9.11e-07^RecName: Full=Protein SIEVE ELEMENT OCCLUSION B {ECO:0000303|PubMed:20932300};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21946_c3_g2	.
TRINITY_DN21917_c0_g8	RK4_TOBAC^RK4_TOBAC^Q:2-454,H:103-253^78.808%ID^E:1.24e-74^RecName: Full=50S ribosomal protein L4, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana
TRINITY_DN21925_c3_g1	.
TRINITY_DN21939_c0_g1	PHSB_ARATH^PHSB_ARATH^Q:1342-311,H:151-494^70.349%ID^E:2.22e-177^RecName: Full=Probable polyamine transporter At1g31830;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21965_c1_g1	.
TRINITY_DN21906_c1_g1	MT1_ERYGU^MT1_ERYGU^Q:250-128,H:33-72^75.61%ID^E:6.48e-14^RecName: Full=Metallothionein-like protein 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Lamiales; Phrymaceae; Erythranthe
TRINITY_DN21906_c1_g2	.
TRINITY_DN21916_c5_g4	.
TRINITY_DN21957_c3_g1	NDC1_ARATH^NDC1_ARATH^Q:440-538,H:80-112^87.879%ID^E:9.32e-11^RecName: Full=Alternative NAD(P)H-ubiquinone oxidoreductase C1, chloroplastic/mitochondrial {ECO:0000303|PubMed:15333756};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21955_c0_g2	.
TRINITY_DN21921_c0_g1	CB2G_SOLLC^CB2G_SOLLC^Q:3-545,H:68-248^97.238%ID^E:7.75e-129^RecName: Full=Chlorophyll a-b binding protein 3C, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon
TRINITY_DN21921_c0_g3	.
TRINITY_DN21962_c5_g1	.
TRINITY_DN21962_c5_g5	BAD1_ARATH^BAD1_ARATH^Q:472-2,H:27-190^31.515%ID^E:5.57e-15^RecName: Full=Ankyrin repeat-containing protein BDA1 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21962_c5_g6	BAD1_ARATH^BAD1_ARATH^Q:1-360,H:183-304^27.907%ID^E:5.51e-07^RecName: Full=Ankyrin repeat-containing protein BDA1 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21908_c3_g7	.
TRINITY_DN21986_c3_g1	TRM13_ORYSJ^TRM13_ORYSJ^Q:1166-528,H:41-247^48.444%ID^E:8.81e-55^RecName: Full=tRNA:m(4)X modification enzyme TRM13 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN21919_c3_g3	.
TRINITY_DN21990_c2_g1	.
TRINITY_DN21913_c0_g5	C3H20_ARATH^C3H20_ARATH^Q:756-583,H:296-358^53.968%ID^E:4.16e-12^RecName: Full=Zinc finger CCCH domain-containing protein 20;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21913_c0_g6	C3H2_ORYSJ^C3H2_ORYSJ^Q:1-459,H:128-301^58.046%ID^E:3.23e-45^RecName: Full=Zinc finger CCCH domain-containing protein 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN21976_c3_g3	.
TRINITY_DN21976_c4_g6	FTSHB_ARATH^FTSHB_ARATH^Q:522-1154,H:100-309^65.403%ID^E:1.82e-87^RecName: Full=ATP-dependent zinc metalloprotease FTSH 11, chloroplastic/mitochondrial;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21950_c0_g1	.
TRINITY_DN21948_c0_g4	NAC8_ARATH^NAC8_ARATH^Q:1-168,H:165-215^71.429%ID^E:2.9e-18^RecName: Full=SUPPRESSOR OF GAMMA RESPONSE 1 {ECO:0000303|PubMed:19549833};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21948_c0_g5	.
TRINITY_DN21953_c5_g4	.
TRINITY_DN21912_c0_g1	AGO1B_ORYSJ^AGO1B_ORYSJ^Q:2842-275,H:264-1118^85.928%ID^E:0^RecName: Full=Protein argonaute 1B;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa`AGO1B_ORYSJ^AGO1B_ORYSJ^Q:3006-2884,H:278-318^85.366%ID^E:2.79e-11^RecName: Full=Protein argonaute 1B;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN21940_c3_g1	GLYR2_ARATH^GLYR2_ARATH^Q:459-1244,H:90-351^84.351%ID^E:2.56e-157^RecName: Full=Glyoxylate/succinic semialdehyde reductase 2, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN21931_c3_g2	.
